127.0.0.1 - - [02/Sep/2021:19:11:54 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:06:32 +0530] "GET /Online_Shopping_Project/admin/allProductEditProduct.jsp HTTP/1.1" 200 3623
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:06:35 +0530] "GET /Online_Shopping_Project/admin/editProduct.jsp HTTP/1.1" 200 1825
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:07:33 +0530] "GET /Online_Shopping_Project/admin/editProduct.jsp HTTP/1.1" 200 1825
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:07:38 +0530] "GET /Online_Shopping_Project/admin/editProduct.jsp HTTP/1.1" 200 1825
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:08:10 +0530] "GET /Online_Shopping_Project/admin/editProduct.jsp HTTP/1.1" 200 1825
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:08:16 +0530] "GET /Online_Shopping_Project/admin/editProduct.jsp HTTP/1.1" 200 1825
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:08:22 +0530] "GET /Online_Shopping_Project/admin/allProductEditProduct.jsp HTTP/1.1" 200 3573
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:08:27 +0530] "GET /Online_Shopping_Project/admin/allProductEditProduct.jsp?id= HTTP/1.1" 200 3573
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:08:31 +0530] "GET /Online_Shopping_Project/admin/allProductEditProduct.jsp?id= HTTP/1.1" 200 3573
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:08:32 +0530] "GET /Online_Shopping_Project/admin/allProductEditProduct.jsp?id= HTTP/1.1" 200 3573
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:08:35 +0530] "GET /Online_Shopping_Project/admin/allProductEditProduct.jsp?id= HTTP/1.1" 200 3573
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:09:55 +0530] "GET /Online_Shopping_Project/admin/allProductEditProduct.jsp?id= HTTP/1.1" 200 3648
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:09:58 +0530] "GET /Online_Shopping_Project/admin/editProduct.jsp?id=1 HTTP/1.1" 200 1825
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:10:03 +0530] "GET /Online_Shopping_Project/admin/editProduct.jsp?id=2 HTTP/1.1" 200 1825
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:10:08 +0530] "GET /Online_Shopping_Project/admin/allProductEditProduct.jsp HTTP/1.1" 200 3648
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:24:43 +0530] "GET /Online_Shopping_Project/admin/allProductEditProduct.jsp HTTP/1.1" 200 3648
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:24:46 +0530] "GET /Online_Shopping_Project/admin/editProduct.jsp?id=1 HTTP/1.1" 200 2226
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:32:05 +0530] "GET /Online_Shopping_Project/admin/editProduct.jsp?id=1 HTTP/1.1" 200 2226
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:32:08 +0530] "GET /Online_Shopping_Project/admin/allProductEditProduct.jsp HTTP/1.1" 200 3648
0:0:0:0:0:0:0:1 - - [02/Sep/2021:21:32:12 +0530] "GET /Online_Shopping_Project/admin/editProduct.jsp?id=1 HTTP/1.1" 200 2226
