127.0.0.1 - - [08/Sep/2021:10:01:13 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:01:51 +0530] "GET /Online_Shopping_Project/login.jsp?msg=notexist HTTP/1.1" 200 864
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:01:56 +0530] "POST /Online_Shopping_Project/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:01:56 +0530] "GET /Online_Shopping_Project/login.jsp?msg=notexist HTTP/1.1" 200 864
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:02:02 +0530] "POST /Online_Shopping_Project/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:02:02 +0530] "GET /Online_Shopping_Project/login.jsp?msg=notexist HTTP/1.1" 200 864
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:02:13 +0530] "POST /Online_Shopping_Project/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:02:13 +0530] "GET /Online_Shopping_Project/home.jsp HTTP/1.1" 200 3711
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:02:17 +0530] "GET /Online_Shopping_Project/addTocartAction.jsp?id=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:02:17 +0530] "GET /Online_Shopping_Project/home.jsp?msg=added HTTP/1.1" 200 3765
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:02:18 +0530] "GET /Online_Shopping_Project/myCart.jsp HTTP/1.1" 200 3339
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:02:20 +0530] "GET /Online_Shopping_Project/addressPaymentForOrder.jsp HTTP/1.1" 200 3623
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:02:43 +0530] "POST /Online_Shopping_Project/addressPaymentForOrderAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:02:44 +0530] "GET /Online_Shopping_Project/bill.jsp HTTP/1.1" 200 1620
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:10:04 +0530] "GET /Online_Shopping_Project/bill.jsp HTTP/1.1" 200 1620
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:11:51 +0530] "GET /Online_Shopping_Project/continueShopping.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:11:51 +0530] "GET /Online_Shopping_Project/home.jsp HTTP/1.1" 200 3711
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:11:53 +0530] "GET /Online_Shopping_Project/myCart.jsp HTTP/1.1" 200 2701
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:11:55 +0530] "GET /Online_Shopping_Project/home.jsp HTTP/1.1" 200 3711
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:11:56 +0530] "GET /Online_Shopping_Project/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:11:56 +0530] "GET /Online_Shopping_Project/login.jsp HTTP/1.1" 200 817
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:12:04 +0530] "POST /Online_Shopping_Project/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:12:04 +0530] "GET /Online_Shopping_Project/home.jsp HTTP/1.1" 200 3710
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:12:14 +0530] "GET /Online_Shopping_Project/addTocartAction.jsp?id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:12:14 +0530] "GET /Online_Shopping_Project/home.jsp?msg=added HTTP/1.1" 200 3764
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:12:16 +0530] "GET /Online_Shopping_Project/myCart.jsp HTTP/1.1" 200 3333
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:12:23 +0530] "GET /Online_Shopping_Project/addressPaymentForOrder.jsp HTTP/1.1" 200 3616
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:12:33 +0530] "POST /Online_Shopping_Project/addressPaymentForOrderAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:12:34 +0530] "GET /Online_Shopping_Project/bill.jsp HTTP/1.1" 200 1617
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:13:37 +0530] "GET /Online_Shopping_Project/bill.jsp HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:16:05 +0530] "GET /Online_Shopping_Project/bill.jsp HTTP/1.1" 200 217
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:17:44 +0530] "GET /Online_Shopping_Project/bill.jsp HTTP/1.1" 200 217
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:19:51 +0530] "GET /Online_Shopping_Project/bill.jsp HTTP/1.1" 200 217
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:24:47 +0530] "GET /Online_Shopping_Project/bill.jsp HTTP/1.1" 200 430
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:28:52 +0530] "GET /Online_Shopping_Project/bill.jsp HTTP/1.1" 200 217
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:30:28 +0530] "GET /Online_Shopping_Project/bill.jsp HTTP/1.1" 200 500
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:33:08 +0530] "GET /Online_Shopping_Project/bill.jsp HTTP/1.1" 200 1635
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:33:24 +0530] "GET /Online_Shopping_Project/continueShopping.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:33:24 +0530] "GET /Online_Shopping_Project/home.jsp HTTP/1.1" 200 3710
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:33:25 +0530] "GET /Online_Shopping_Project/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:33:26 +0530] "GET /Online_Shopping_Project/login.jsp HTTP/1.1" 200 817
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:33:31 +0530] "POST /Online_Shopping_Project/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:33:31 +0530] "GET /Online_Shopping_Project/home.jsp HTTP/1.1" 200 3711
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:33:35 +0530] "GET /Online_Shopping_Project/addTocartAction.jsp?id=5 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:33:35 +0530] "GET /Online_Shopping_Project/home.jsp?msg=added HTTP/1.1" 200 3765
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:33:37 +0530] "GET /Online_Shopping_Project/addTocartAction.jsp?id=4 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:33:37 +0530] "GET /Online_Shopping_Project/home.jsp?msg=added HTTP/1.1" 200 3765
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:33:38 +0530] "GET /Online_Shopping_Project/addTocartAction.jsp?id=3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:33:38 +0530] "GET /Online_Shopping_Project/home.jsp?msg=added HTTP/1.1" 200 3765
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:33:39 +0530] "GET /Online_Shopping_Project/myCart.jsp HTTP/1.1" 200 4446
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:33:42 +0530] "GET /Online_Shopping_Project/addressPaymentForOrder.jsp HTTP/1.1" 200 4176
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:33:46 +0530] "POST /Online_Shopping_Project/addressPaymentForOrderAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:33:47 +0530] "GET /Online_Shopping_Project/bill.jsp HTTP/1.1" 200 1635
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:36:04 +0530] "GET /Online_Shopping_Project/bill.jsp HTTP/1.1" 200 3848
0:0:0:0:0:0:0:1 - - [08/Sep/2021:12:39:16 +0530] "GET /Online_Shopping_Project/bill.jsp HTTP/1.1" 200 1654
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:02:57 +0530] "GET /Online_Shopping_Project/continueShopping.jsp HTTP/1.1" 500 2014
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:03:12 +0530] "GET /Online_Shopping_Project/login.jsp HTTP/1.1" 200 817
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:03:23 +0530] "POST /Online_Shopping_Project/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:03:24 +0530] "GET /Online_Shopping_Project/home.jsp HTTP/1.1" 200 3723
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:03:27 +0530] "GET /Online_Shopping_Project/myCart.jsp HTTP/1.1" 200 2713
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:03:54 +0530] "GET /Online_Shopping_Project/myCart.jsp HTTP/1.1" 200 2713
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:04:05 +0530] "GET /Online_Shopping_Project/home.jsp HTTP/1.1" 200 3723
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:04:09 +0530] "GET /Online_Shopping_Project/addTocartAction.jsp?id=5 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:04:09 +0530] "GET /Online_Shopping_Project/home.jsp?msg=added HTTP/1.1" 200 3777
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:04:12 +0530] "GET /Online_Shopping_Project/myCart.jsp HTTP/1.1" 200 3354
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:04:16 +0530] "GET /Online_Shopping_Project/myOrders.jsp HTTP/1.1" 200 2836
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:04:19 +0530] "GET /Online_Shopping_Project/myCart.jsp HTTP/1.1" 200 3354
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:14:35 +0530] "GET /Online_Shopping_Project/myCart.jsp HTTP/1.1" 200 3354
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:14:38 +0530] "GET /Online_Shopping_Project/myOrders.jsp HTTP/1.1" 200 13858
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:21:06 +0530] "GET /Online_Shopping_Project/myOrders.jsp HTTP/1.1" 200 13881
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:21:11 +0530] "GET /Online_Shopping_Project/changeDetailsHeader.jsp HTTP/1.1" 200 980
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:21:15 +0530] "GET /Online_Shopping_Project/changeDetailsHeader.jsp HTTP/1.1" 200 980
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:21:17 +0530] "GET /Online_Shopping_Project/changeDetailsHeader.jsp HTTP/1.1" 200 980
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:22:03 +0530] "GET /Online_Shopping_Project/changeDetailsHeader.jsp HTTP/1.1" 200 1008
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:22:06 +0530] "GET /Online_Shopping_Project/header.jsp HTTP/1.1" 200 1473
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:22:13 +0530] "GET /Online_Shopping_Project/myOrders.jsp HTTP/1.1" 200 13881
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:22:15 +0530] "GET /Online_Shopping_Project/myCart.jsp HTTP/1.1" 200 3377
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:22:17 +0530] "GET /Online_Shopping_Project/home.jsp HTTP/1.1" 200 3746
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:22:20 +0530] "GET /Online_Shopping_Project/changeDetailsHeader.jsp HTTP/1.1" 200 1008
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:22:25 +0530] "GET /Online_Shopping_Project/header.jsp HTTP/1.1" 200 1473
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:22:27 +0530] "GET /Online_Shopping_Project/header.jsp HTTP/1.1" 200 1473
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:22:28 +0530] "GET /Online_Shopping_Project/home.jsp HTTP/1.1" 200 3746
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:22:56 +0530] "GET /Online_Shopping_Project/home.jsp HTTP/1.1" 200 3746
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:22:59 +0530] "GET /Online_Shopping_Project/changeDetailsHeader.jsp HTTP/1.1" 200 1006
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:23:01 +0530] "GET /Online_Shopping_Project/home.jsp HTTP/1.1" 200 3746
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:23:03 +0530] "GET /Online_Shopping_Project/myCart.jsp HTTP/1.1" 200 3377
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:23:05 +0530] "GET /Online_Shopping_Project/myOrders.jsp HTTP/1.1" 200 13881
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:23:07 +0530] "GET /Online_Shopping_Project/changeDetailsHeader.jsp HTTP/1.1" 200 1006
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:23:52 +0530] "GET /Online_Shopping_Project/changeDetailsHeader.jsp HTTP/1.1" 200 1023
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:23:57 +0530] "GET /Online_Shopping_Project/changeDetailsHeader.jsp HTTP/1.1" 200 1023
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:28:18 +0530] "GET /Online_Shopping_Project/changeDetailsHeader.jsp HTTP/1.1" 200 1023
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:28:22 +0530] "GET /Online_Shopping_Project/home.jsp HTTP/1.1" 200 3740
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:28:25 +0530] "GET /Online_Shopping_Project/changeDetails.jsp HTTP/1.1" 200 1557
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:28:25 +0530] "GET /Online_Shopping_Project/css/changeDetails.css HTTP/1.1" 200 876
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:29:39 +0530] "GET /Online_Shopping_Project/changeDetails.jsp HTTP/1.1" 200 1557
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:29:43 +0530] "GET /Online_Shopping_Project/changePassword.jsp HTTP/1.1" 200 2201
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:30:00 +0530] "GET /Online_Shopping_Project/changeDetails.jsp HTTP/1.1" 200 1557
0:0:0:0:0:0:0:1 - - [08/Sep/2021:16:37:53 +0530] "GET /Online_Shopping_Project/changeDetails.jsp HTTP/1.1" 200 1615
0:0:0:0:0:0:0:1 - - [08/Sep/2021:21:34:13 +0530] "GET /Online_Shopping_Project/changeDetails.jsp HTTP/1.1" 500 489
0:0:0:0:0:0:0:1 - - [08/Sep/2021:21:34:20 +0530] "GET /Online_Shopping_Project/login.jsp HTTP/1.1" 200 817
0:0:0:0:0:0:0:1 - - [08/Sep/2021:21:34:31 +0530] "POST /Online_Shopping_Project/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2021:21:34:31 +0530] "GET /Online_Shopping_Project/home.jsp HTTP/1.1" 200 3740
0:0:0:0:0:0:0:1 - - [08/Sep/2021:21:34:35 +0530] "GET /Online_Shopping_Project/changeDetails.jsp HTTP/1.1" 200 1615
0:0:0:0:0:0:0:1 - - [08/Sep/2021:21:34:42 +0530] "GET /Online_Shopping_Project/changePassword.jsp HTTP/1.1" 200 1967
